Date,indus_at_tarbela (cfs),kabul_at_nowshera (cfs),jhelum_at_mangal (cfs),cheanab_at_marala (cfs),Year
1967-08-15,270975.3435,57419.93647,40349.86993,87050.02921,1967
1967-08-16,265345.1208,55820.18056,39410.14576,85750.0951,1967
1967-08-17,260035.2025,54560.15206,38129.98788,84350.22039,1967
1967-08-18,254725.2842,53300.12356,36850.18316,82949.99254,1967
1967-08-19,249415.366,52040.09507,35570.02528,81550.11783,1967
1967-08-20,244105.0945,50780.06657,34289.86741,80150.24312,1967
1967-08-21,240148.0824,49502.38073,33049.96829,79147.65879,1967
1967-08-22,237543.2701,48207.03753,31849.97478,78543.42427,1967
1967-08-23,234938.811,46911.34119,30649.98128,77938.83661,1967
1967-08-24,232334.3519,45615.99799,29449.98777,77334.24894,1967
1967-08-25,229729.8927,44320.65479,28249.99427,76729.66128,1967
1967-08-26,225940.9786,43022.83957,27145.35045,75813.59796,1967
1967-08-27,215047.8062,41711.25161,26613.51107,73029.74016,1967
1967-08-28,202970.532,40397.89792,26177.37452,69934.05356,1967
1967-08-29,190893.2577,39084.19108,25740.88483,66838.7201,1967
1967-08-30,178815.9835,37770.48424,25304.39514,63743.38665,1967
1967-08-31,166738.7092,36456.7774,24868.25859,60647.70005,1967
1967-09-01,151992.7031,34687.51093,24050.01699,56710.111,1967
1967-09-02,134577.6119,32462.68483,22850.02349,51929.9132,1967
1967-09-03,117162.5207,30237.50558,21650.02998,47150.06856,1967
1967-09-04,99747.42959,28012.67948,20450.03648,42369.87077,1967
1967-09-05,82332.69158,25787.50023,19250.04297,37590.02612,1967
1967-09-06,78387.68644,25132.41255,19069.938,36929.99438,1967
1967-09-07,87912.41418,26047.41643,19910.07471,40390.12868,1967
1967-09-08,97437.49506,26962.4203,20749.85828,43849.90984,1967
1967-09-09,106962.5759,27877.42418,21589.99499,47310.04415,1967
1967-09-10,116487.6568,28792.42806,22430.13171,50770.17846,1967
1967-09-11,124860.0659,29619.85148,23307.34885,54335.19742,1967
1967-09-12,132080.1563,30360.04759,24222.35273,58005.10104,1967
1967-09-13,139300.2467,31099.89056,25137.35661,61675.00467,1967
1967-09-14,146519.984,31840.08667,26052.36048,65344.90829,1967
1967-09-15,153740.0744,32579.92963,26967.36436,69015.16506,1967
1967-09-16,152100.0598,32100.00286,26712.39223,68145.01086,1967
1967-09-17,141600.2931,30399.9532,25287.44408,62735.15196,1967
1967-09-18,131100.1734,28699.90354,23862.49594,57324.93992,1967
1967-09-19,120600.0536,26999.85389,22437.54779,51915.08103,1967
1967-09-20,110099.9339,25300.15737,21012.59965,46505.22214,1967
1967-09-21,100982.7378,23755.13925,19710.19351,41727.49637,1967
1967-09-22,93247.75906,22365.15266,18529.97624,37582.61003,1967
1967-09-23,85512.42717,20975.16607,17350.11211,33437.37055,1967
1967-09-24,77777.44843,19585.17947,16169.89484,29292.48421,1967
1967-09-25,70042.46969,18195.19288,14990.03071,25147.59787,1967
1967-09-26,65637.66716,17404.8499,14489.97456,23012.47111,1967
1967-09-27,64562.68769,17214.85681,14670.07953,22887.45707,1967
1967-09-28,63487.70822,17024.86372,14850.1845,22762.44303,1967
1967-09-29,62412.72875,16834.87064,15029.93632,22637.42899,1967
1967-09-30,61337.39614,16644.87755,15210.04129,22512.41496,1967
1967-10-01,59002.38817,16262.41935,15237.58676,21749.97058,1967
1967-10-02,55407.70486,15687.49603,15112.57272,20350.09588,1967
1967-10-03,51812.6684,15112.57272,14987.55868,18949.86802,1967
1967-10-04,48217.63194,14537.6494,14862.54464,17549.99331,1967
1967-10-05,44622.59548,13962.37294,14737.5306,16150.1186,1967
1967-10-06,42737.49679,13557.66648,14542.59346,15289.85251,1967
1967-10-07,42562.68903,13322.47058,14277.38006,14969.90133,1967
1967-10-08,42387.52812,13087.62782,14012.51981,14649.95015,1967
1967-10-09,42212.3672,12852.43192,13747.65956,14329.99897,1967
1967-10-10,42037.55944,12617.58916,13482.44617,14010.04778,1967
1967-10-11,41285.00318,12219.94564,13172.3831,13405.10697,1967
1967-10-12,39955.05158,11659.8545,12817.47037,12515.17653,1967
1967-10-13,38625.09998,11100.1165,12462.55763,11624.89295,1967
1967-10-14,37295.14838,10540.02536,12107.6449,10734.96251,1967
1967-10-15,35965.19677,9979.93422,11752.37901,9845.032066,1967
1967-10-16,35234.88878,9900.122998,11647.49435,9555.098379,1967
1967-10-17,35104.93068,10299.8854,11792.63777,9865.161445,1967
1967-10-18,34974.97259,10700.00095,11937.42804,10174.87136,1967
1967-10-19,34845.01449,11100.1165,12082.57146,10484.93443,1967
1967-10-20,34715.05639,11499.87891,12227.36173,10794.9975,1967
1967-10-21,34472.79755,11825.1273,12359.08556,11004.41367,1967
1967-10-22,34118.23796,12075.15537,12477.3898,11113.53609,1967
1967-10-23,33763.67838,12325.18345,12595.3409,11222.65851,1967
1967-10-24,33409.11879,12574.85838,12713.64515,11331.78094,1967
1967-10-25,33054.5592,12824.88645,12831.94939,11440.90336,1967
1967-10-26,32681.98912,13022.64877,12900.10676,11499.87891,1967
1967-10-27,32199.94346,12906.81656,12668.08918,11259.03265,1967
1967-10-28,31699.88731,12738.71858,12386.27788,10968.03953,1967
1967-10-29,31200.1843,12570.62061,12104.46657,10677.39955,1967
1967-10-30,30700.12815,12402.16949,11822.65527,10386.40642,1967
1967-10-31,30200.072,12234.07152,11540.84396,10095.41329,1967
1967-11-01,29655.16618,12122.47707,11309.88582,9824.902687,1967
1967-11-02,29065.05754,12067.38614,11130.134,9574.874611,1967
1967-11-03,28474.9489,12012.64835,10950.02903,9324.846535,1967
1967-11-04,27885.19341,11957.55742,10769.92406,9075.171606,1967
1967-11-05,27295.08478,11902.46649,10590.17224,8825.14353,1967
1967-11-06,26864.95173,11817.35806,10370.16166,8654.926676,1967
1967-11-07,26595.14742,11702.58529,10109.89232,8564.874191,1967
1967-11-08,26324.98997,11587.45936,9849.976124,8475.174853,1967
1967-11-09,26055.18566,11472.68659,9590.059932,8385.122368,1967
1967-11-10,25785.02821,11357.56067,9330.14374,8295.069883,1967
1967-11-11,25437.53156,11220.18648,9027.496761,8165.111787,1967
1967-11-12,25012.69572,11059.85775,8682.472142,7994.894933,1967
1967-11-13,24587.50673,10899.88216,8337.447523,7825.031226,1967
1967-11-14,24162.67089,10739.90656,7992.422904,7655.167519,1967
1967-11-15,23737.4819,10579.93097,7647.398285,7484.950665,1967
1967-11-16,23462.38039,10540.02536,7512.496131,7394.89818,1967
1967-11-17,23337.36635,10619.83658,7587.363295,7385.010064,1967
1967-11-18,23212.35231,10700.00095,7662.583606,7375.121948,1967
1967-11-19,23087.69142,10780.16532,7737.45077,7364.880685,1967
1967-11-20,22962.67738,10859.97654,7812.671081,7354.992569,1967
1967-11-21,22785.04444,10902.35418,7750.164062,7234.922589,1967
1967-11-22,22555.14574,10907.65139,7549.929713,7005.023892,1967
1967-11-23,22324.8939,10912.59545,7350.048511,6775.125195,1967
1967-11-24,22094.9952,10917.53951,7150.167309,6544.873351,1967
1967-11-25,21865.09651,10922.48356,6949.93296,6314.974654,1967
1967-11-26,21694.87965,10957.44512,7090.132319,6444.93275,1967
1967-11-27,21585.05093,11022.42416,7570.059092,6935.100786,1967
1967-11-28,21474.86907,11087.40321,8049.985865,7424.915675,1967
1967-11-29,21365.04035,11152.38226,8529.912638,7915.083711,1967
1967-11-30,21254.85849,11217.36131,9009.839411,8404.8986,1967
1967-12-01,21132.66963,11312.35785,9534.969,8950.157568,1967
1967-12-02,20997.41433,11437.37189,10104.94826,9550.154321,1967
1967-12-03,20862.51217,11562.38593,10674.92752,10150.15107,1967
1967-12-04,20727.61002,11687.39997,11244.90677,10750.14783,1967
1967-12-05,20592.35472,11812.414,11814.88603,11350.14458,1967
1967-12-06,20447.56445,11787.34057,11865.03291,11369.92081,1967
1967-12-07,20292.53291,11612.5328,11394.99425,10810.18282,1967
1967-12-08,20137.50138,11437.37189,10924.95559,10250.09168,1967
1967-12-09,19982.46985,11262.56412,10454.91694,9690.000533,1967
1967-12-10,19827.43832,11087.40321,9984.878278,9129.909391,1967
1967-12-11,19592.59556,10752.61986,9354.86403,8154.870524,1967
1967-12-12,19277.58844,10257.50776,8564.874191,6764.883932,1967
1967-12-13,18962.58131,9762.395668,7774.884352,5374.89734,1967
1967-12-14,18647.57419,9267.636721,6984.894513,3984.910748,1967
1967-12-15,18332.56706,8772.524627,6194.904674,2594.924156,1967
1967-12-16,18347.39924,9067.402372,6565.00273,3444.948985,1967
1967-12-17,18692.42386,10152.6231,8094.835534,6534.985235,1967
1967-12-18,19037.44848,11237.49069,9625.021485,9625.021485,1967
1967-12-19,19382.4731,12322.35827,11154.85429,12715.05774,1967
1967-12-20,19727.49771,13407.579,12685.04024,15805.09399,1967
1967-12-21,20090.88598,14475.14238,14254.42551,19006.72469,1967
1967-12-22,20472.63788,15525.04841,15863.71639,22320.30299,1967
1967-12-23,20854.38979,16574.95445,17472.65412,25634.23444,1967
1967-12-24,21236.49485,17624.86048,19081.945,28947.81274,1967
1967-12-25,21618.24675,18675.11965,20690.88273,32261.39104,1967
1967-12-26,21890.87624,19513.49063,21927.25038,34813.58441,1967
1967-12-27,21509.12433,19084.06388,20927.13807,32797.82133,1967
1967-12-28,21018.25,18443.10208,19554.45568,30020.32018,1967
1967-12-29,20527.37567,17802.14027,18181.7733,27243.17217,1967
1967-12-30,20036.50134,17161.53161,16809.09091,24466.02416,1967
1967-12-31,19545.62701,16520.56981,15436.40852,21688.52301,1967
1968-01-01,19095.01144,16044.8808,14265.01992,19305.1339,1968
1968-01-02,18685.00777,15735.17088,13294.92511,17315.15056,1968
1968-01-03,18275.0041,15425.10781,12325.18345,15325.16721,1968
1968-01-04,17865.00044,15115.04475,11355.08864,13335.18387,1968
1968-01-05,17454.99677,14804.98168,10384.99383,11344.84738,1968
1968-01-06,17265.00368,14635.11797,9974.990162,10574.98692,1968
1968-01-07,17295.02118,14605.10048,10125.07764,11024.89619,1968
1968-01-08,17325.03867,14575.08298,10275.16511,11475.15862,1968
1968-01-09,17355.05617,14545.06549,10424.89944,11925.0679,1968
1968-01-10,17385.07366,14515.04799,10574.98692,12374.97717,1968
1968-01-11,17337.39882,14467.37315,10440.08476,12344.95968,1968
1968-01-12,17212.38478,14402.3941,10019.83983,11835.01541,1968
1968-01-13,17087.37074,14337.41505,9599.948048,11325.07114,1968
1968-01-14,16962.3567,14272.43601,9180.056265,10815.12688,1968
1968-01-15,16837.34267,14207.45696,8760.164482,10305.18261,1968
1968-01-16,16802.38111,14072.5548,8920.140073,10495.17569,1968
1968-01-17,16857.47205,13867.3764,9659.983038,11385.10613,1968
1968-01-18,16912.56298,13662.55114,10400.17915,12275.03657,1968
1968-01-19,16967.65391,13457.37273,11140.02212,13164.96701,1968
1968-01-20,17022.39169,13252.54747,11879.86508,14054.89745,1968
1968-01-21,17075.0106,13059.02291,12597.81293,14931.76145,1968
1968-01-22,17125.15747,12877.15221,13293.15937,15795.55902,1968
1968-01-23,17174.9512,12695.63465,13988.50582,16659.00343,1968
1968-01-24,17225.09807,12513.76395,14684.20541,17522.80099,1968
1968-01-25,17274.8918,12331.89324,15379.55185,18386.24541,1968
1968-01-26,17304.55615,12163.79527,15931.87376,19063.58135,1968
1968-01-27,17211.32534,12077.27425,15624.98902,18622.8539,1968
1968-01-28,17097.61201,12004.52597,15175.07974,17995.31168,1968
1968-01-29,16984.25182,11931.77769,14725.17046,17368.12261,1968
1968-01-30,16870.53848,11859.02941,14274.90803,16740.93354,1968
1968-01-31,16756.82515,11786.28113,13824.99876,16113.74446,1968
1968-02-01,16657.59084,11712.4734,13470.08602,15650.06245,1968
1968-02-02,16572.48242,11637.60624,13210.16983,15349.8875,1968
1968-02-03,16487.37399,11562.38593,12949.90049,15050.0657,1968
1968-02-04,16402.61871,11487.51876,12689.9843,14749.89075,1968
1968-02-05,16317.51028,11412.6516,12430.06811,14450.06895,1968
1968-02-06,16242.64312,11267.50818,12330.12751,14190.15275,1968
1968-02-07,16177.66407,11052.44166,12390.1625,13970.14217,1968
1968-02-08,16112.68502,10837.37514,12449.84434,13750.13159,1968
1968-02-09,16047.35283,10622.66176,12509.87933,13530.12101,1968
1968-02-10,15982.37378,10407.59524,12569.91432,13310.11043,1968
1968-02-11,15822.39819,10100.0042,12297.63798,12835.12772,1968
1968-02-12,15567.42605,9699.888649,11692.34402,12105.17287,1968
1968-02-13,15312.45392,9300.126245,11087.40321,11374.86487,1968
1968-02-14,15057.48179,8900.010694,10482.4624,10644.91002,1968
1968-02-15,14802.50965,8499.895143,9877.52159,9914.955172,1968
1968-02-16,14917.63557,8540.153901,10442.55679,10164.98325,1968
1968-02-17,15402.50641,9020.080674,12177.568,11394.99425,1968
1968-02-18,15887.37724,9500.007447,13912.57921,12625.00525,1968
1968-02-19,16372.60121,9979.93422,15647.59042,13855.01625,1968
1968-02-20,16857.47205,10459.86099,17382.60163,15085.02725,1968
1968-02-21,17372.36037,10916.83321,19319.61293,16419.56977,1968
1968-02-22,17916.5599,11350.14458,21458.27116,17858.29064,1968
